"No.","Time","Source","Destination","Protocol","Length","Info"
"25733","681.307856","","","IEEE 802.15.4","5","Ack"
"25734","681.380000","fe80::20c:c:c:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25735","681.426000","fe80::20c:c:c:c","fe80::202:2:2:2","ICMPv6","102","RPL Control (DODAG Information Object)"
"25736","681.430200","","","IEEE 802.15.4","5","Ack"
"25737","681.438000","fe80::20f:f:f:f","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25738","681.440856","","","IEEE 802.15.4","5","Ack"
"25739","681.499000","fe80::20b:b:b:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25740","681.509000","fe80::20f:f:f:f","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25741","681.511856","","","IEEE 802.15.4","5","Ack"
"25742","681.554000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25743","681.556856","","","IEEE 802.15.4","5","Ack"
"25744","681.568000","fe80::205:5:5:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25745","681.581000","fe80::20a:a:a:a","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25746","681.605000","fe80::218:18:18:18","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25747","681.607856","","","IEEE 802.15.4","5","Ack"
"25748","681.698000","fe80::214:14:14:14","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25749","681.711000","fe80::204:4:4:4","fe80::212:12:12:12","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25750","681.713856","","","IEEE 802.15.4","5","Ack"
"25751","681.924000","fe80::20f:f:f:f","fe80::20c:c:c:c","ICMPv6","102","RPL Control (DODAG Information Object)"
"25752","681.928200","","","IEEE 802.15.4","5","Ack"
"25753","682.009000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25754","682.011856","","","IEEE 802.15.4","5","Ack"
"25755","682.283000","fe80::204:4:4:4","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25756","682.320000","fe80::212:12:12:12","fe80::205:5:5:5","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25757","682.322856","","","IEEE 802.15.4","5","Ack"
"25758","682.392000","fe80::205:5:5:5","fe80::212:12:12:12","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25759","682.394856","","","IEEE 802.15.4","5","Ack"
"25760","682.588000","fe80::210:10:10:10","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25761","682.590856","","","IEEE 802.15.4","5","Ack"
"25762","682.663000","fe80::218:18:18:18","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25763","682.792000","fe80::201:1:1:1","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25764","682.831000","fe80::20b:b:b:b","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25765","682.833856","","","IEEE 802.15.4","5","Ack"
"25766","682.848000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25767","682.850856","","","IEEE 802.15.4","5","Ack"
"25768","682.875000","fe80::212:12:12:12","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25769","682.998000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25770","683.000856","","","IEEE 802.15.4","5","Ack"
"25771","683.007000","fe80::20f:f:f:f","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25772","683.013040","fe80::212:12:12:12","fe80::204:4:4:4","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25773","683.015896","","","IEEE 802.15.4","5","Ack"
"25774","683.024000","fe80::204:4:4:4","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25775","683.575000","fe80::20e:e:e:e","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25776","683.659000","fe80::211:11:11:11","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25777","683.661856","","","IEEE 802.15.4","5","Ack"
"25778","683.672000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25779","683.674856","","","IEEE 802.15.4","5","Ack"
"25780","683.759000","fe80::20e:e:e:e","fe80::20b:b:b:b","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25781","683.761856","","","IEEE 802.15.4","5","Ack"
"25782","683.764952","fe80::20b:b:b:b","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25783","683.767808","","","IEEE 802.15.4","5","Ack"
"25784","683.799000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25785","683.801856","","","IEEE 802.15.4","5","Ack"
"25786","683.970000","fe80::203:3:3:3","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25787","683.972856","","","IEEE 802.15.4","5","Ack"
"25788","683.982000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25789","683.984856","","","IEEE 802.15.4","5","Ack"
"25790","684.138000","fe80::206:6:6:6","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25791","684.256000","fe80::216:16:16:16","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25792","684.280000","fe80::20a:a:a:a","fe80::217:17:17:17","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25793","684.282856","","","IEEE 802.15.4","5","Ack"
"25794","684.440000","fe80::204:4:4:4","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25795","684.442856","","","IEEE 802.15.4","5","Ack"
"25796","684.451000","fe80::20f:f:f:f","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25797","684.453856","","","IEEE 802.15.4","5","Ack"
"25798","684.464000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25799","684.466856","","","IEEE 802.15.4","5","Ack"
"25800","684.660000","fe80::212:12:12:12","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25801","684.676000","fe80::215:15:15:15","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25802","684.944000","fe80::20c:c:c:c","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25803","684.952000","fe80::203:3:3:3","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25804","684.954856","","","IEEE 802.15.4","5","Ack"
"25805","684.998000","fe80::213:13:13:13","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25806","685.003040","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25807","685.005896","","","IEEE 802.15.4","5","Ack"
"25808","685.321000","fe80::20e:e:e:e","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25809","685.336000","fe80::206:6:6:6","fe80::212:12:12:12","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25810","685.338856","","","IEEE 802.15.4","5","Ack"
"25811","685.345000","fe80::212:12:12:12","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25812","685.347856","","","IEEE 802.15.4","5","Ack"
"25813","685.365000","fe80::20f:f:f:f","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25814","685.367856","","","IEEE 802.15.4","5","Ack"
"25815","685.379000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25816","685.381856","","","IEEE 802.15.4","5","Ack"
"25817","685.707000","fe80::213:13:13:13","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25818","685.744000","fe80::211:11:11:11","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25819","685.746856","","","IEEE 802.15.4","5","Ack"
"25820","685.803000","fe80::218:18:18:18","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25821","685.968000","fe80::203:3:3:3","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25822","685.970856","","","IEEE 802.15.4","5","Ack"
"25823","686.100000","fe80::214:14:14:14","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25824","686.102856","","","IEEE 802.15.4","5","Ack"
"25825","686.107000","fe80::210:10:10:10","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25826","686.113000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25827","686.115856","","","IEEE 802.15.4","5","Ack"
"25828","686.133000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25829","686.135856","","","IEEE 802.15.4","5","Ack"
"25830","686.341000","fe80::202:2:2:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25831","686.364000","fe80::203:3:3:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25832","686.416000","fe80::201:1:1:1","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25833","686.459000","fe80::206:6:6:6","fe80::212:12:12:12","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25834","686.461856","","","IEEE 802.15.4","5","Ack"
"25835","686.489000","fe80::212:12:12:12","fe80::20f:f:f:f","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25836","686.488000","fe80::20b:b:b:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25837","686.491856","","","IEEE 802.15.4","5","Ack"
"25838","686.518000","fe80::20f:f:f:f","fe80::210:10:10:10","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25839","686.520856","","","IEEE 802.15.4","5","Ack"
"25840","686.555000","fe80::205:5:5:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25841","686.890000","fe80::20f:f:f:f","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25842","686.937000","fe80::217:17:17:17","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25843","686.952000","fe80::216:16:16:16","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25844","686.960000","fe80::210:10:10:10","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25845","686.974000","fe80::203:3:3:3","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25846","686.976856","","","IEEE 802.15.4","5","Ack"
"25847","686.995000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25848","686.997856","","","IEEE 802.15.4","5","Ack"
"25849","687.120000","fe80::202:2:2:2","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25850","687.167000","fe80::20a:a:a:a","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25851","687.225000","fe80::217:17:17:17","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25852","687.257000","fe80::215:15:15:15","fe80::217:17:17:17","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25853","687.259856","","","IEEE 802.15.4","5","Ack"
"25854","687.348000","fe80::212:12:12:12","fe80::201:1:1:1","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25855","687.350856","","","IEEE 802.15.4","5","Ack"
"25856","687.375000","fe80::215:15:15:15","fe80::217:17:17:17","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25857","687.377856","","","IEEE 802.15.4","5","Ack"
"25858","687.403000","fe80::217:17:17:17","fe80::212:12:12:12","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25859","687.405856","","","IEEE 802.15.4","5","Ack"
"25860","687.438000","fe80::212:12:12:12","fe80::201:1:1:1","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25861","687.440856","","","IEEE 802.15.4","5","Ack"
"25862","687.469000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25863","687.471856","","","IEEE 802.15.4","5","Ack"
"25864","687.510000","fe80::214:14:14:14","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25865","687.521000","fe80::20a:a:a:a","fe80::217:17:17:17","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25866","687.523856","","","IEEE 802.15.4","5","Ack"
"25867","687.555000","fe80::20b:b:b:b","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25868","687.569000","fe80::216:16:16:16","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25869","687.571856","","","IEEE 802.15.4","5","Ack"
"25870","687.585000","fe80::211:11:11:11","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25871","687.592000","fe80::20a:a:a:a","fe80::214:14:14:14","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25872","687.594856","","","IEEE 802.15.4","5","Ack"
"25873","687.614000","fe80::204:4:4:4","fe80::212:12:12:12","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25874","687.616856","","","IEEE 802.15.4","5","Ack"
"25875","687.715000","fe80::204:4:4:4","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25876","687.717856","","","IEEE 802.15.4","5","Ack"
"25877","687.729000","fe80::20a:a:a:a","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25878","687.969000","fe80::203:3:3:3","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25879","687.971856","","","IEEE 802.15.4","5","Ack"
"25880","687.976000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25881","687.978856","","","IEEE 802.15.4","5","Ack"
"25882","688.088000","fe80::203:3:3:3","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25883","688.147000","fe80::20a:a:a:a","fe80::211:11:11:11","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25884","688.149856","","","IEEE 802.15.4","5","Ack"
"25885","688.168000","fe80::211:11:11:11","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25886","688.170856","","","IEEE 802.15.4","5","Ack"
"25887","688.194000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25888","688.196856","","","IEEE 802.15.4","5","Ack"
"25889","688.201000","fe80::205:5:5:5","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25890","688.227000","fe80::203:3:3:3","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25891","688.229856","","","IEEE 802.15.4","5","Ack"
"25892","688.238000","fe80::211:11:11:11","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25893","688.271000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25894","688.273856","","","IEEE 802.15.4","5","Ack"
"25895","688.446000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25896","688.448856","","","IEEE 802.15.4","5","Ack"
"25897","688.569000","fe80::20f:f:f:f","fe80::202:2:2:2","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25898","688.571856","","","IEEE 802.15.4","5","Ack"
"25899","688.571000","fe80::206:6:6:6","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25900","688.580000","fe80::202:2:2:2","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25901","688.582856","","","IEEE 802.15.4","5","Ack"
"25902","688.892000","fe80::20d:d:d:d","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25903","688.948000","fe80::203:3:3:3","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25904","688.950856","","","IEEE 802.15.4","5","Ack"
"25905","688.985000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25906","688.987856","","","IEEE 802.15.4","5","Ack"
"25907","689.019000","fe80::20d:d:d:d","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25908","689.022000","fe80::211:11:11:11","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25909","689.058000","fe80::211:11:11:11","fe80::213:13:13:13","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25910","689.060856","","","IEEE 802.15.4","5","Ack"
"25911","689.095000","fe80::213:13:13:13","fe80::209:9:9:9","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25912","689.097856","","","IEEE 802.15.4","5","Ack"
"25913","689.115000","fe80::205:5:5:5","fe80::212:12:12:12","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25914","689.117856","","","IEEE 802.15.4","5","Ack"
"25915","689.146000","fe80::212:12:12:12","fe80::201:1:1:1","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25916","689.148856","","","IEEE 802.15.4","5","Ack"
"25917","689.171000","fe80::201:1:1:1","fe80::206:6:6:6","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25918","689.173856","","","IEEE 802.15.4","5","Ack"
"25919","689.430000","fe80::212:12:12:12","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
"25920","689.465000","fe80::206:6:6:6","fe80::201:1:1:1","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25921","689.467856","","","IEEE 802.15.4","5","Ack"
"25922","689.539000","fe80::201:1:1:1","fe80::206:6:6:6","ICMPv6","60","RPL Control (Destination Advertisement Object)"
"25923","689.541856","","","IEEE 802.15.4","5","Ack"
"25924","689.761000","fe80::211:11:11:11","fe80::214:14:14:14","ICMPv6","102","RPL Control (DODAG Information Object)"
"25925","689.765200","","","IEEE 802.15.4","5","Ack"
"25926","689.863000","fe80::20f:f:f:f","ff02::1a","ICMPv6","97","RPL Control (DODAG Information Object)"
